"brand","model","color","price","km","year","transmission","eng_power","eng_capacity","fuel_type","consumption","drive_type","location","link","insertdate"
"Volkswagen","T5 Transporter","White","15449","155255km","7/2015","Automatic","100 kW (136 hp)","1968cc","Diesel","8 l/100km","4x2","Belgium","https://carvago.com/car/51822486/volkswagen-t5-transporter-dsg-doka-long-100-kw",2022-10-24
"Tesla","Model Y","Grey","60099","13000km","3/2022","Automatic","366 kW (498 hp)","Noemissionclass","Electric","4x4",NA,"Germany","https://carvago.com/car/52378115/tesla-model-y-366-kw",2022-10-24
"Skoda","Karoq","White","20449","149950km","11/2018","Manual","110 kW (150 hp)","1968cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51284784/skoda-karoq-2-0-tdi-scr-4x4-110-kw",2022-10-24
"Opel","Insignia","Grey","24099","35000km","4/2021","Automatic","128 kW (174 hp)","1955cc","Diesel","6 l/100km","4x2","Germany","https://carvago.com/car/52260280/opel-insignia-country-tourer-2-0-cdti-128-kw",2022-10-24
"Dodge","Charger","White","28399","66258km","7/2018","Automatic","276 kW (375 hp)","5654cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/52220948/dodge-charger-276-kw",2022-10-24
"Chevrolet","Camaro","Black","40849","60450km","6/2019","Automatic","339 kW (461 hp)","6162cc","Petrol","4x2",NA,"Germany","https://carvago.com/car/52267725/chevrolet-camaro-339-kw",2022-10-24
"BMW","330","Grey","45649","24200km","11/2021","Automatic","210 kW (286 hp)","2993cc","Diesel","5.6 l/100km","4x2","Germany","https://carvago.com/car/51872433/bmw-330-touring-210-kw",2022-10-24
"Nissan","Navara","Grey","43149","19000km","1/2022","Automatic","140 kW (190 hp)","2298cc","Diesel","7.4 l/100km","4x4","Italy","https://carvago.com/car/52190909/nissan-navara-dc-4x4-tekna-140-kw",2022-10-24
"Alfa Romeo","Stelvio","Black","52049","3299km","1/2022","Automatic","206 kW (280 hp)","1995cc","Petrol","7 l/100km","4x4","Poland","https://carvago.com/car/49847138/alfa-romeo-stelvio-2-0-turbo-16v-206-kw",2022-10-24
"Volvo","V90","White","36649","12270km","12/2021","Automatic","146 kW (199 hp)","1969cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52257964/volvo-v90-146-kw",2022-10-24
"BMW","320","Black","39249","23100km","2/2022","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/51988858/bmw-320-d-touring-xdrive-advantage-140-kw",2022-10-24
"Mercedes-Benz","GLC 400","White","60499","24934km","7/2020","Automatic","243 kW (330 hp)","2925cc","Diesel","7 l/100km","4x4","Germany","https://carvago.com/car/51808185/mercedes-benz-glc-400-d-4matic-243-kw",2022-10-24
"Renault","Master","Grey","23699","46400km","8/2022","Manual","110 kW (150 hp)","2299cc","Diesel","5.9 l/100km","4x2","Italy","https://carvago.com/car/51945898/renault-master-110-kw",2022-10-24
"Audi","A5","White","35949","17120km","10/2020","Automatic","196 kW (266 hp)","1984cc","Petrol","6 l/100km","4x4","Sweden","https://carvago.com/car/51973708/audi-a5-coupe-45-tfsi-quattro-196-kw",2022-10-24
"Peugeot","208","Red","29649","5858km","10/2020","Automatic","100 kW (136 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/48626609/peugeot-208-136-allure-100-kw",2022-10-24
"BMW","440","Black","40299","43940km","5/2019","Automatic","240 kW (326 hp)","2993cc","Petrol","7.2 l/100km","4x2","Germany","https://carvago.com/car/51235683/bmw-440-i-coupe-240-kw",2022-10-24
"Dodge","Charger","Blue","39799","73000km","7/2018","Automatic","362 kW (492 hp)","6417cc","Petrol","15.5 l/100km","4x2","Germany","https://carvago.com/car/51986082/dodge-charger-362-kw",2022-10-24
"Opel","Crossland","Red","22099","6500km","8/2021","Automatic","96 kW (131 hp)","1199cc","Petrol","4.9 l/100km","4x2","Germany","https://carvago.com/car/52389444/opel-crossland-1-2i-turbo-96-kw",2022-10-24
"Audi","A5","Black","33999","30950km","8/2020","Automatic","180 kW (245 hp)","1984cc","Petrol","6.5 l/100km","4x4","Sweden","https://carvago.com/car/50981305/audi-a5-45-tfsi-quattro-180-kw",2022-10-24
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://carvago.com/car/51929959/jeep-gladiator-3-0-v6-multijet-4wd-194-kw",2022-10-24
"BMW","420 Gran Coupé","White","35149","40657km","12/2021","Automatic","135 kW (184 hp)","1998cc","Petrol","6 l/100km","4x2","Spain","https://carvago.com/car/51718617/bmw-420-gran-coupe-i-135-kw",2022-10-24
"Land Rover","Range Rover Evoque","Black","46799","4999km","1/2021","Automatic","120 kW (163 hp)","1997cc","Diesel","6 l/100km","4x4","Poland","https://carvago.com/car/46194147/land-rover-range-rover-evoque-120-kw",2022-10-24
"Mitsubishi","Outlander","Grey","22949","154476km","1/2018","Automatic","149 kW (203 hp)","1998cc","Hybrid","1.8 l/100km","4x4","Spain","https://carvago.com/car/52018992/mitsubishi-outlander-149-kw",2022-10-24
"Volvo","XC60","Black","13399","145000km","3/2010","Manual","120 kW (163 hp)","6l/100km","Diesel","7 l/100km","4x2","Germany","https://carvago.com/car/51947563/volvo-xc60-120-kw",2022-10-24
"Audi","A5","Grey","37349","7000km","1/2022","Automatic","110 kW (150 hp)","1984cc","Petrol","6 l/100km","4x2","Poland","https://carvago.com/car/52325516/audi-a5-110-kw",2022-10-24
"BMW","M340i","Black","53099","29455km","6/2021","Automatic","275 kW (374 hp)","2998cc","Petrol","6.9 l/100km","4x4","Germany","https://carvago.com/car/52000061/bmw-m340i-xdrive-275-kw",2022-10-24
"BMW","120","Grey","22599","39050km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52315602/bmw-120-140-kw",2022-10-24
"Dodge","RAM","Other interior color","40849","69000km","6/2019","Manual","295 kW (401 hp)",NA,"Petrol","4x2",NA,"Italy","https://carvago.com/car/51208240/dodge-ram-quad-cab-295-kw",2022-10-24
"BMW","X1","Silver","35649","36000km","6/2021","Automatic","140 kW (190 hp)","1995cc","Diesel","4.5 l/100km","4x4","Sweden","https://carvago.com/car/48787233/bmw-x1-20d-140-kw",2022-10-24
"BMW","X1","Black","34849","12180km","3/2022","Automatic","140 kW (190 hp)","1995cc","Diesel","4.5 l/100km","4x4","Sweden","https://carvago.com/car/52324977/bmw-x1-20d-140-kw",2022-10-24
"Fiat","500","Other interior color","13799","5000km","12/2020","Manual","51 kW (69 hp)","999cc","Electric","4x2",NA,"Italy","https://carvago.com/car/52275833/fiat-500-star-51-kw",2022-10-24
"Land Rover","Range Rover Evoque","Grey","18999","125000km","10/2015","Manual","110 kW (150 hp)","4cc","Diesel","4 l/100km","4x2","Belgium","https://carvago.com/car/52395656/land-rover-range-rover-evoque-td4-hse-110-kw",2022-10-24
"Toyota","Hilux","Silver","35549","50km","7/2022","Automatic","108 kW (147 hp)","2400cc","Diesel","10 l/100km","4x2","Belgium","https://carvago.com/car/52296101/toyota-hilux-108-kw",2022-10-24
"Nissan","Navara","White","26299","74545km","7/2016","Manual","140 kW (190 hp)","2298cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/50168357/nissan-navara-dc-4x4-eu6-s-s-140-kw",2022-10-24
"BMW","M340i","White","57399","46176km","1/2021","Automatic","275 kW (374 hp)","2998cc","Petrol","7 l/100km","4x4","Germany","https://carvago.com/car/51374748/bmw-m340i-xdrive-275-kw",2022-10-24
"BMW","330","White","42649","30626km","6/2021","Automatic","210 kW (286 hp)","2993cc","Diesel","4.5 l/100km","4x2","Germany","https://carvago.com/car/52336826/bmw-330-touring-210-kw",2022-10-24
"DFSK","Seres 3","Black","32049","5000km","6/2022","Automatic","120 kW (163 hp)",NA,"Electric","18 kWh/100km","4x2","Germany","https://carvago.com/car/50591471/dfsk-seres-120-kw",2022-10-24
"BMW","530","White","47099","46000km","9/2020","Automatic","210 kW (286 hp)","2993cc","Diesel","5 l/100km","4x4","Germany","https://carvago.com/car/52298504/bmw-530-touring-210-kw",2022-10-24
"BMW","120","Black","23049","39700km","8/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/52316864/bmw-120-140-kw",2022-10-24
"BMW","320","Grey","50899","0km","7/2022","Automatic","140 kW (190 hp)","1995cc","Diesel","4.3 l/100km","4x4","Germany","https://carvago.com/car/51315370/bmw-320-d-xdrive-sport-line-140-kw",2022-10-24
"Volvo","V90","Black","21699","120030km","5/2019","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x2","Sweden","https://carvago.com/car/52026472/volvo-v90-d4-momentum-140-kw",2022-10-24
"Cadillac","XT4","Other interior color","46699","2550km","3/2022","Automatic","128 kW (174 hp)","1995cc","Diesel","6.7 l/100km","4x4","Italy","https://carvago.com/car/51937423/cadillac-xt4-350d-awd-128-kw",2022-10-24
"Peugeot","iOn","Blue","10899","29185km","3/2017","Automatic","49 kW (67 hp)","Euro6","Electric","4x2",NA,"France","https://carvago.com/car/51127858/peugeot-ion-49-kw",2022-10-24
"Audi","A4 Allroad","Silver","44649","40000km","10/2020","Automatic","210 kW (286 hp)","2967cc","Diesel","6.3 l/100km","4x4","Germany","https://carvago.com/car/51883529/audi-a4-allroad-210-kw",2022-10-24
"Polestar","2","Other interior color","46799","5000km","9/2022","Automatic","170 kW (231 hp)",NA,"Electric","18.5 kWh/100km","4x2","Germany","https://carvago.com/car/52305935/polestar-2-64-kwh-standard-range-single-motor-170-kw",2022-10-24
"Volvo","V90","White","28899","111500km","8/2020","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/51575908/volvo-v90-d4-awd-momentum-140-kw",2022-10-24
"Audi","Q3","Orange","56249","10km","6/2022","Automatic","110 kW (150 hp)","1498cc","Hybrid","5.8 l/100km","4x2","Germany","https://carvago.com/car/51253685/audi-q3-110-kw",2022-10-24
"Volvo","V90 Cross Country","White","27499","79300km","2/2018","Automatic","140 kW (190 hp)","1969cc","Diesel","5.5 l/100km","4x4","Sweden","https://carvago.com/car/51222818/volvo-v90-cross-country-d4-awd-140-kw",2022-10-24
"Audi","A5","White","29099","39920km","10/2019","Automatic","180 kW (245 hp)","1984cc","Petrol","7 l/100km","4x4","Sweden","https://carvago.com/car/52165861/audi-a5-45-tfsi-quattro-180-kw",2022-10-24
"Jeep","Grand Cherokee","White","39449","43243km","7/2020","Automatic","184 kW (250 hp)","2987cc","Diesel","7.9 l/100km","4x4","Italy","https://carvago.com/car/52301544/jeep-grand-cherokee-3-0-v6-multijet-4wd-limited-184-kw",2022-10-24
"Seat","Arona","White","20999","34732km","10/2020","Manual","66 kW (90 hp)","999cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/49665926/seat-arona-tdi-66-kw",2022-10-24
"Cadillac","XT4","Other interior color","46699","2870km","3/2022","Automatic","128 kW (174 hp)","1995cc","Diesel","6.7 l/100km","4x4","Italy","https://carvago.com/car/51962091/cadillac-xt4-350d-awd-128-kw",2022-10-24
"Tesla","Model Y","White","60549","39800km","11/2021","Automatic","378 kW (514 hp)","Noemissionclass","Electric","4x4",NA,"Germany","https://carvago.com/car/52373260/tesla-model-y-range-awd-378-kw",2022-10-24
"Volvo","V90","Blue","32699","12000km","3/2020","Automatic","140 kW (190 hp)","1969cc","Diesel","5 l/100km","4x4","Sweden","https://carvago.com/car/50131137/volvo-v90-d4-awd-momentum-140-kw",2022-10-24
"Honda","Jazz","Red","7899","75200km","2/2014","Manual","66 kW (90 hp)","1198cc","Petrol","5.3 l/100km","4x2","Germany","https://carvago.com/car/51638386/honda-jazz-1-2-s-66-kw",2022-10-24
"SsangYong","MUSSO","Green","32599","3000km","8/2022","Manual","149 kW (203 hp)","2157cc","Diesel","8.8 l/100km","4x4","Germany","https://carvago.com/car/51569370/ssangyong-musso-149-kw",2022-10-24
"Mercedes-Benz","A 220","Black","35149","8000km","3/2022","Automatic","140 kW (190 hp)","1950cc","Diesel","4 l/100km","4x2","Germany","https://carvago.com/car/52163732/mercedes-benz-a-220-d-progressive-140-kw",2022-10-24
"MINI","Cooper S","Black","22999","31410km","9/2019","Manual","141 kW (192 hp)","1998cc","Petrol","5 l/100km","4x2","Sweden","https://carvago.com/car/52331719/mini-cooper-s-141-kw",2022-10-24
"Citroen","C3 Aircross","White","15799","25081km","4/2019","Manual","75 kW (102 hp)","1499cc","Diesel","4 l/100km","4x2","Spain","https://carvago.com/car/51170361/citroen-c3-aircross-100-stop-start-75-kw",2022-10-24
"Renault","Talisman","Other interior color","21349","131000km","1/2020","Manual","149 kW (203 hp)","1997cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/50869275/renault-talisman-estate-bluedci-200-149-kw",2022-10-24
"Tesla","Model 3","White","51799","47500km","3/2019","Automatic","377 kW (513 hp)","Euro6d-TEMP","Electric","4x4",NA,"Germany","https://carvago.com/car/52059161/tesla-model-3-377-kw",2022-10-24
"Audi","A6","Grey","46099","9324km","12/2021","Automatic","152 kW (207 hp)","1968cc","Diesel","5 l/100km","4x2","Belgium","https://carvago.com/car/52210345/audi-a6-avant-40-tdi-s-sport-152-kw",2022-10-24
"Tesla","Model Y","Grey","61599","18466km","8/2021","Automatic","378 kW (514 hp)","Euro6d-TEMP","Electric","4x4",NA,"Germany","https://carvago.com/car/52013327/tesla-model-y-range-awd-378-kw",2022-10-24
"Seat","Arona","White","20499","21950km","5/2020","Manual","66 kW (90 hp)","999cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/50902076/seat-arona-tdi-66-kw",2022-10-24
"Opel","Crossland","Orange","21449","5725km","9/2021","Manual","96 kW (131 hp)","1199cc","Petrol","4.7 l/100km","4x2","Germany","https://carvago.com/car/52374789/opel-crossland-1-2i-96-kw",2022-10-24
"Cadillac","XT4","Other interior color","46699","3000km","3/2022","Automatic","128 kW (174 hp)","1995cc","Diesel","6.7 l/100km","4x4","Italy","https://carvago.com/car/52067539/cadillac-xt4-350d-awd-128-kw",2022-10-24
"BMW","220","Blue","27199","23600km","9/2019","Automatic","140 kW (190 hp)","1995cc","Diesel","4.4 l/100km","4x2","Germany","https://carvago.com/car/48368044/bmw-220-140-kw",2022-10-24
"SsangYong","Korando","Green","12399","92400km","6/2017","Manual","110 kW (150 hp)","1998cc","Petrol","7.5 l/100km","4x2","Germany","https://carvago.com/car/50114878/ssangyong-korando-2-0-2wd-quartz-110-kw",2022-10-24
"Mercedes-Benz","E 400","Black","47949","35436km","8/2019","Automatic","250 kW (340 hp)","2925cc","Diesel","6 l/100km","4x4","Germany","https://carvago.com/car/51840494/mercedes-benz-e-400-d-4matic-t-all-terrain-9g-tronic-250-kw",2022-10-24
"Mercedes-Benz","CLA 35 AMG Shooting Brake","Red","56299","12200km","10/2021","Automatic","225 kW (306 hp)","1991cc","Petrol","7.5 l/100km","4x4","Germany","https://carvago.com/car/51647163/mercedes-benz-cla-35-amg-shooting-brake-4matic-7g-dct-225-kw",2022-10-24
"Volkswagen","Polo","Silver","5499","139000km","2/2009","Manual","59 kW (80 hp)","1390cc","Petrol","6.4 l/100km","4x2","Germany","https://carvago.com/car/52200687/volkswagen-polo-1-4-comfortline-59-kw",2022-10-24
"Seat","Arona","Red","20499","24413km","5/2020","Manual","66 kW (90 hp)","999cc","Diesel","5 l/100km","4x2","France","https://carvago.com/car/50944079/seat-arona-tdi-66-kw",2022-10-24
